relative_path,group,row_number,pair_key,ko_preview,en_preview,ko_codepoints,en_codepoints,ko_utf8_bytes,en_utf8_bytes,대분류,소분류,상황,발화자,자동분류1,자동분류2,자동분류3,언론사,키워드,지자체
1_구어체(1).xlsx,구어체,14019,14018,공정 오류 통보서를 제출한 후 해당 완제품/세미제품/구성품을 분석하여 판단합니다.,Analyze and judge the corresponding finished product/semi-product/component after submitting the process error notification.,45,124,113,124,,,,,,,,,,
1_구어체(1).xlsx,구어체,14136,14135,공항에는 지하철을 타고 갈 예정이에요.,I will be taking the subway to the airport.,21,43,53,43,,,,,,,,,,
1_구어체(1).xlsx,구어체,14190,14189,공화춘이 성황을 이루자 화교 유지들이 북경요리 전문점인 중화루를 개업했죠.,"As Gongwhachun did a good business, rich Chinese Koreans started Jungwharu which specializes in Beijing cuisine.",41,112,105,112,,,,,,,,,,
1_구어체(1).xlsx,구어체,14217,14216,과거에 g 사와 우리 본사가 거래했던 장비 사양을 나에게 공유해 줄 수 있니?,Could you share device specifications which have been traded between company g and our company in the past?,43,107,101,107,,,,,,,,,,
1_구어체(1).xlsx,구어체,14326,14325,과일 대부분은 익기 전에 따서 절여 놓아요.,Most of the fruits are picked before they are ripe and made into pickles.,24,73,58,73,,,,,,,,,,
1_구어체(1).xlsx,구어체,14358,14357,과제가 누락된 부분은 시도했으니 실패한 것입니다.,"For the missing part of my assignment, I tried but failed.",27,58,69,58,,,,,,,,,,
1_구어체(1).xlsx,구어체,14376,14375,과학 영재 육성을 위해 설립된 기관이에요.,It's an institution for bringing up gifted children in science.,23,63,57,63,,,,,,,,,,
1_구어체(1).xlsx,구어체,14715,14714,괜찮으시다면 내일 아침에 또 들를게요.,I'll drop in again tomorrow morning if you don't mind.,21,54,53,54,,,,,,,,,,
1_구어체(1).xlsx,구어체,14937,14936,교수님의 값진 조언 감사드립니다.,"Thank you for your precious advice, professor.",18,46,46,46,,,,,,,,,,
1_구어체(1).xlsx,구어체,14992,14991,교양 속물들은 자신이 어떤 존재인지 자신에게 말해주는 사람을 그 누구보다 증오하는 자들이에요.,Culture snobs hate more than anybody else those that tell them who they are.,52,76,132,76,,,,,,,,,,
1_구어체(1).xlsx,구어체,15083,15082,교통경찰이 오렌지색 옷을 입는 것도 밤에 운전자의 눈에 잘 띄기 때문이에요.,The reason why traffic police wear orange color clothing is that its obvious to drivers at night.,42,97,104,97,,,,,,,,,,
1_구어체(1).xlsx,구어체,15152,15151,교회 내부는 고측창으로부터 햇빛이 들어와.,The church gets sunlight through the window upon the wall.,23,58,59,58,,,,,,,,,,
1_구어체(1).xlsx,구어체,15258,15257,"구매가 2,000달러 정도 약속드립니다.","I can promise you purchase costs of 2,000 dollars.",22,50,48,50,,,,,,,,,,
1_구어체(1).xlsx,구어체,15267,15266,구매에 불편을 드려 대단히 죄송합니다.,Sorry for the inconvenience of purchase.,21,40,53,40,,,,,,,,,,
1_구어체(1).xlsx,구어체,15402,15401,구조체의 각 조인트부분은 습식이 아닌 건식의 방법으로 부재와 부재가 끼워맞추어 연결됩니다.,Each joint of the structure are fit connected by a dry process and not a wet process.,50,85,128,85,,,,,,,,,,
1_구어체(1).xlsx,구어체,15467,15466,국가대표 보일러가 만든 제품이에요.,This product is made by No.1 boiler company to represent the country.,19,69,49,69,,,,,,,,,,
1_구어체(1).xlsx,구어체,15484,15483,국경의 긴 터널을 지나자 설국이었어요.,"After passing the long tunnel of the border, it was a snowy country.",21,68,53,68,,,,,,,,,,
1_구어체(1).xlsx,구어체,15543,15542,"국내외 대리점에 개발, 조립, 납품하는 업체입니다.","It's a company which develops, assembles and deliver agent of domestic and oversea.",28,83,68,83,,,,,,,,,,
1_구어체(1).xlsx,구어체,15625,15624,"국제이주기구에서는, 비자발적인 이주의 경우 추가적인 평화구축과 지원 등을 진행한다고 하였습니다.","The International Organization for Migration suggests that in the case of involuntary migration, new peacebuilding and support will be carried out.",53,147,137,147,,,,,,,,,,
1_구어체(1).xlsx,구어체,15632,15631,국제적인 스포츠 행사에 남과 북이 함께 참여하고 있다.,South and North Korea jointly participate in international sports festivals.,30,76,74,76,,,,,,,,,,
1_구어체(1).xlsx,구어체,15670,15669,군대에 간 친구를 만나기 위해 강원도에 갔었어요.,I went to Gangwondo to meet a friend serving in the army.,27,57,67,57,,,,,,,,,,
1_구어체(1).xlsx,구어체,15689,15688,군에서는 그에게 은퇴할 것을 추천했어요.,The military recommended him to retire.,22,39,56,39,,,,,,,,,,
1_구어체(1).xlsx,구어체,15985,15984,귀사의 공장에서는 어떤 종류의 신발을 만들고 있습니까?,What kinds of shoes are you making in your factory?,30,51,76,51,,,,,,,,,,
1_구어체(1).xlsx,구어체,16051,16050,귀사의 제품이 국제적이라도 저희는 FOB 운송을 희망합니다.,Even if your product is international we want FOB shipping.,33,59,79,59,,,,,,,,,,
1_구어체(1).xlsx,구어체,16092,16091,귀중품의 분실 및 도난에 대해 책임지지 않습니다.,We do not take responsibility for lost and stolen valuables.,27,60,67,60,,,,,,,,,,
1_구어체(1).xlsx,구어체,16118,16117,귀하 회사의 입장을 존중하며 더욱 번창하시길 기원합니다.,We respect your companies position and wish you the best in your endeavors.,31,75,79,75,,,,,,,,,,
1_구어체(1).xlsx,구어체,16186,16185,귓바퀴와 연골에 각각 착용이 가능하며 데일리 착용이 가능한 아이템입니다.,It's an item that you can wear daily on both earflap and cartilage.,40,67,102,67,,,,,,,,,,
1_구어체(1).xlsx,구어체,16208,16207,규준과 준거의 의미에 관해 설명하시오.,Explain what Norm and Criterion are.,21,36,53,36,,,,,,,,,,
1_구어체(1).xlsx,구어체,16405,16404,그 결과 이 건물은 구조적으로 안전한 것으로 판단된다.,"As a result, this building is considered safe in structure.",30,59,74,59,,,,,,,,,,
1_구어체(1).xlsx,구어체,16705,16704,그 남자 이름은 무엇인가요?,What's his name?,15,16,37,16,,,,,,,,,,
1_구어체(1).xlsx,구어체,16720,16719,그 남자가 어디로 간 거에요?,Where did he go?,16,16,38,16,,,,,,,,,,
1_구어체(1).xlsx,구어체,16909,16908,그 노래는 여전히 한국에서 인기가 많아요.,The song is still very popular in Korea.,23,40,57,40,,,,,,,,,,
1_구어체(1).xlsx,구어체,17007,17006,그 대사가 내게는 위로가 됐어.,Those words comforted me.,17,25,41,25,,,,,,,,,,
1_구어체(1).xlsx,구어체,17144,17143,"그 때문에 건립동 곳곳에 흩어져 있는 것을 볼 수 있을 것이고, 등대마다 모양이 비슷합니다.","For that reason, you will find them scattered across Geonipdong, and each of the lighthouses is similar in shape.",51,113,123,113,,,,,,,,,,
1_구어체(1).xlsx,구어체,17168,17167,그 때문에 외국인 노동자로 인한 범죄가 많습니다.,"Because of that, there are a lot of criminal activities related to foreign workers.",27,83,67,83,,,,,,,,,,
1_구어체(1).xlsx,구어체,17265,17264,그 말의 의미는 송하인은 언제든지 컨테이너를 실을 수 있다는 뜻이에요.,That means that the shipper can load the container any time.,39,60,97,60,,,,,,,,,,
1_구어체(1).xlsx,구어체,17289,17288,그 모든 배움을 가지고 사회에 문화 콘텐츠로 행복을 주겠다는 저의 꿈을 실현하고자 열심히 노력할 것입니다.,"With all that learning, I will try hard to realize my dream of giving happiness to society with cultural contents.",59,114,147,114,,,,,,,,,,
1_구어체(1).xlsx,구어체,17298,17297,그 모습을 본 나는 매우 뿌듯했습니다.,I was very proud to see that.,21,29,51,29,,,,,,,,,,
1_구어체(1).xlsx,구어체,17380,17379,그 물이 지금 위기에 처한 것을 사람들이 알기는 하지만 심각성을 모른다.,People know the crisis of the water now but do not realize the magnitude of the problem.,40,88,98,88,,,,,,,,,,
1_구어체(1).xlsx,구어체,17596,17595,그 사고도 벌써 몇 년 전 일이네.,The accident happened a few years ago already.,19,46,43,46,,,,,,,,,,
1_구어체(1).xlsx,구어체,17771,17770,그 사람은 왜 여기 없나요?,Why isn't he here?,15,18,35,18,,,,,,,,,,
1_구어체(1).xlsx,구어체,18150,18149,"그 순간들은 내가 남동생과 싸울 때, 원하는 대로 하지 못했을 때, 억울한 일을 당했을 때 등등이에요.","For me, those moments are when I fight with my younger brother when I couldnt do what I wanted to do when I experienced unfair situations and so on.",57,148,135,148,,,,,,,,,,
1_구어체(1).xlsx,구어체,18222,18221,그 식당은 신선한 음식을 적당한 가격에 팔았어요.,The restaurant sold fresh food at reasonable prices.,27,52,67,52,,,,,,,,,,
1_구어체(1).xlsx,구어체,18273,18272,그 아이가 엄마의 외모와 아빠의 지능을 물려받기를 기도해주자.,Let's hope the baby inerhits his mothers looks and his fathers brains.,34,70,86,70,,,,,,,,,,
1_구어체(1).xlsx,구어체,18435,18434,그 여자는 옹가라고 하는 조카가 있었습니다.,She had a nephew called Onga.,24,29,60,29,,,,,,,,,,
1_구어체(1).xlsx,구어체,18449,18448,그 여자들은 저에게 관심이 없어요.,Those women aren't interested in me.,19,36,47,36,,,,,,,,,,
1_구어체(1).xlsx,구어체,18712,18711,그 용의자는 노상 강도의 혐의를 받고 있어요.,The suspect is accused of highway robbery.,25,42,61,42,,,,,,,,,,
1_구어체(1).xlsx,구어체,18724,18723,그 원단은 공장에서 수출 기준으로 한국에서 검사에 통과한 원단이며 문제가 된 부분에 대한 로스가 포함되어 있다고 합니다.,This fabric passed the inspection in Korea based on the export from the factory and it included loss of the problematic part.,67,125,167,125,,,,,,,,,,
1_구어체(1).xlsx,구어체,18959,18958,그 이후로 지금까지 지키고 있는 원칙이 하나 있어요.,"After that, I have a principle that I still keep in my mind.",29,60,71,60,,,,,,,,,,
1_구어체(1).xlsx,구어체,19069,19068,그 장난감은 Mary가 갖고 있어요.,Mary has a toy.,20,15,42,15,,,,,,,,,,
1_구어체(1).xlsx,구어체,19161,19160,그 제품들 각각의 장단점이 무엇인가요?,What are the pros and cons of each of the products?,21,51,53,51,,,,,,,,,,
1_구어체(1).xlsx,구어체,19218,19217,그 중 재활용되지 않는 양이 69%이에요.,69% of them are not recycled.,23,29,51,29,,,,,,,,,,
1_구어체(1).xlsx,구어체,19240,19239,그 쥐는 제 방 문틈으로 제방으로 들어옵니다.,The mouse crawls into my room through a gap underneath the door.,25,64,61,64,,,,,,,,,,
1_구어체(1).xlsx,구어체,19355,19354,그 책의 내용은 정말 흥미로워 보였습니다.,The contents of the book seemed really interesting.,23,51,57,51,,,,,,,,,,
1_구어체(1).xlsx,구어체,19541,19540,그 프로그램은 나에게 감사함과 이타적인 삶을 일깨워 줬어요.,The program helped me to realize an appreciation and an altruistic life.,33,72,83,72,,,,,,,,,,
1_구어체(1).xlsx,구어체,19543,19542,그 프로그램은 다양한 소재를 가지고 방송을 합니다.,The program dealing with various topics is broadcast on television.,28,67,70,67,,,,,,,,,,
1_구어체(1).xlsx,구어체,19583,19582,그 학생들이 높은 점수를 받으려면 클래식 음악을 들어야 해요.,That students should listen to classical music to get high grades.,34,66,84,66,,,,,,,,,,
1_구어체(1).xlsx,구어체,19626,19625,"그 호텔은 이스트 메인에 있는데, 우린 지금 웨스트 메인에 있잖아요.",The hotel has an East Main and we're on West Main.,38,50,92,50,,,,,,,,,,
1_구어체(1).xlsx,구어체,19831,19830,그가 개인적인 일이 있어서 1월 6일 과외를 시작합니다.,"Due to his personal reasons, tutoring starts on January 6th.",31,60,73,60,,,,,,,,,,
1_구어체(1).xlsx,구어체,19843,19842,그가 곧 돌아올 예정인가요?,Did he plan to come back soon?,15,30,37,30,,,,,,,,,,
1_구어체(1).xlsx,구어체,19848,19847,그가 관련 자료를 당신에게 전달할 것이에요.,He will send you related files.,24,31,60,31,,,,,,,,,,
1_구어체(1).xlsx,구어체,19984,19983,그가 돈을 주면 좋겠지만 그건 아닌 거 같아.,"It would be great if he gave out money, but it is not right.",25,60,59,60,,,,,,,,,,
1_구어체(1).xlsx,구어체,20008,20007,그가 말하길 이쪽으로 들어와도 된대요.,He said that you can enter this way.,21,36,53,36,,,,,,,,,,
1_구어체(1).xlsx,구어체,20022,20021,그가 무슨 그림 작품을 좋아하냐고 물어 볼 수 있어.,He might ask you what piece of artwork you like.,29,48,69,48,,,,,,,,,,
1_구어체(1).xlsx,구어체,20058,20057,그가 부재중인 것 같아서 당신한테 직접 연락합니다.,"It seems like he is not reachable at this moment, I contact you directly.",28,73,70,73,,,,,,,,,,
1_구어체(1).xlsx,구어체,20071,20070,그가 새 직원을 자기 비서로 앉혔습니다.,He hired the new employee as his secretary.,22,43,54,43,,,,,,,,,,
1_구어체(1).xlsx,구어체,20077,20076,그가 성공할 가능성은 충분히 있어요.,He has a high probability to succeed.,20,37,50,37,,,,,,,,,,
1_구어체(1).xlsx,구어체,20239,20238,"그가 입은 옷, 신발, 그리고 그가 한 헤어스타일은 언제나 이슈가 되곤 합니다.","The clothes, shoes, and hairstyles he has are always an issue.",44,62,104,62,,,,,,,,,,
1_구어체(1).xlsx,구어체,20333,20332,그가 프로젝트 제안을 왜 거부했습니까?,Why did he reject the proposal for the project?,21,47,53,47,,,,,,,,,,
1_구어체(1).xlsx,구어체,20396,20395,그거 되돌려 받을 수 있다고 생각해요?,Do you think I can get it back?,21,31,51,31,,,,,,,,,,
1_구어체(1).xlsx,구어체,20532,20531,그건 기하학적인 도형 같기도 하네요!,It looks like some geometric shape!,20,35,50,35,,,,,,,,,,
1_구어체(1).xlsx,구어체,20616,20615,그건 몇 해 전의 일이었어요.,It was years ago.,16,17,38,17,,,,,,,,,,
1_구어체(1).xlsx,구어체,20623,20622,그건 뮤지션 슬로우리 스피커의 싱글 커버 시리즈로 각 곡에 맞는 의미를 담아내는 작업이었습니다.,It was a work of finding out meanings for each song in single cover of musician called Slowly Speaker.,53,102,133,102,,,,,,,,,,
1_구어체(1).xlsx,구어체,20863,20862,그것 중에서 나는 시계를 제일 좋아해요.,"Among them, I like the watch the most.",22,38,54,38,,,,,,,,,,
1_구어체(1).xlsx,구어체,20906,20905,그것들은 반드시 제 파일 중에 있을 겁니다.,They must be somewhere in my files.,24,35,58,35,,,,,,,,,,
1_구어체(1).xlsx,구어체,20932,20931,그것들은 총기와 무기를 생산하는 데에 사용되었다.,It's used in producing guns and weapons.,27,40,69,40,,,,,,,,,,
1_구어체(1).xlsx,구어체,20998,20997,그것에 대한 제 인상은 나쁘진 않았어요.,My impression of it was not so bad.,22,35,54,35,,,,,,,,,,
1_구어체(1).xlsx,구어체,21077,21076,그것은 가족 혹은 지인과의 대화를 단절시킬 수 있습니다.,It can cut off a conversation with family or an acquaintance.,31,61,77,61,,,,,,,,,,
